Order ID,Category,Platform,Quantity Sold,Selling Price,Date of Sale,Delivery Status,Delivery State
AMA-585156,Electronics,Amazon,9,143.29,2028-11-01,Cancelled,State-25
AMA-148545,Books,Amazon,9,553.94,2028-11-02,In Transit,State-3
AMA-943395,Books,Amazon,9,893.98,2028-11-03,Cancelled,State-8
AMA-327886,Fashion,Amazon,7,841.30,2028-11-04,Cancelled,State-20
AMA-153194,Accessories,Amazon,1,540.75,2028-11-05,In Transit,State-26
AMA-775200,Electronics,Amazon,5,881.67,2028-11-06,Delivered,State-29
AMA-495243,Accessories,Amazon,2,209.30,2028-11-07,Cancelled,State-20
AMA-945835,Accessories,Amazon,4,962.87,2028-11-08,Cancelled,State-19
AMA-477404,Electronics,Amazon,9,409.10,2028-11-09,Cancelled,State-21
AMA-138451,Accessories,Amazon,4,658.68,2028-11-10,Delivered,State-13
AMA-668917,Electronics,Amazon,10,254.96,2028-11-11,In Transit,State-26
AMA-823129,Electronics,Amazon,5,283.75,2028-11-12,Delivered,State-25
AMA-375873,Accessories,Amazon,7,699.63,2028-11-13,Cancelled,State-8
AMA-551274,Accessories,Amazon,5,871.52,2028-11-14,In Transit,State-3
AMA-250705,Accessories,Amazon,7,237.85,2028-11-15,Delivered,State-21
AMA-937470,Fashion,Amazon,1,293.47,2028-11-16,Delivered,State-10
AMA-866550,Accessories,Amazon,1,731.46,2028-11-17,Delivered,State-17
AMA-706750,Fashion,Amazon,3,548.64,2028-11-18,In Transit,State-4
AMA-858574,Electronics,Amazon,10,475.54,2028-11-19,Cancelled,State-12
AMA-939464,Books,Amazon,2,939.54,2028-11-20,Cancelled,State-17
AMA-402108,Books,Amazon,1,820.39,2028-11-21,In Transit,State-12
AMA-277819,Fashion,Amazon,8,280.48,2028-11-22,In Transit,State-6
AMA-477410,Fashion,Amazon,10,774.84,2028-11-23,Delivered,State-4
AMA-208676,Electronics,Amazon,7,494.44,2028-11-25,Cancelled,State-8
AMA-191811,Fashion,Amazon,8,371.96,2028-11-26,In Transit,State-4
AMA-136897,Accessories,Amazon,5,242.02,2028-11-27,In Transit,State-6
AMA-512630,Books,Amazon,7,963.26,2028-11-28,Delivered,State-1
AMA-787267,Books,Amazon,5,198.46,2028-11-29,Cancelled,State-19
AMA-758574,Books,Amazon,1,847.14,2028-11-30,Cancelled,State-7
AMA-784062,Electronics,Amazon,6,141.10,2028-12-01,In Transit,State-13
AMA-142764,Accessories,Amazon,1,743.18,2028-12-02,Delivered,State-14
AMA-155129,Electronics,Amazon,4,697.20,2028-12-03,In Transit,State-29
AMA-386000,Electronics,Amazon,7,789.61,2028-12-04,Delivered,State-20
AMA-753080,Fashion,Amazon,1,992.63,2028-12-05,Delivered,State-26
AMA-100520,Books,Amazon,2,505.45,2028-12-06,Cancelled,State-25
AMA-187416,Accessories,Amazon,1,569.45,2028-12-07,Delivered,State-29
AMA-928091,Fashion,Amazon,2,675.24,2028-12-08,Delivered,State-23
AMA-636276,Accessories,Amazon,2,569.96,2028-12-09,In Transit,State-10
AMA-324904,Electronics,Amazon,2,821.26,2028-12-10,Delivered,State-18
AMA-580906,Accessories,Amazon,6,369.12,2028-12-11,Delivered,State-1
AMA-318657,Fashion,Amazon,8,931.73,2028-12-12,Delivered,State-7
AMA-755238,Accessories,Amazon,6,758.23,2028-12-13,Delivered,State-4
AMA-571334,Fashion,Amazon,6,231.97,2028-12-14,Cancelled,State-1
AMA-128085,Accessories,Amazon,9,281.09,2028-12-15,In Transit,State-9
AMA-600584,Accessories,Amazon,7,868.86,2028-12-16,Delivered,State-25
AMA-160953,Accessories,Amazon,3,211.82,2028-12-17,Cancelled,State-2
AMA-720304,Electronics,Amazon,7,799.49,2028-12-18,Delivered,State-11
AMA-962191,Electronics,Amazon,1,956.09,2028-12-19,Cancelled,State-9
AMA-745613,Fashion,Amazon,3,974.92,2028-12-20,Delivered,State-26
AMA-204350,Books,Amazon,5,645.42,2028-12-21,In Transit,State-26
AMA-513310,Books,Amazon,9,617.00,2028-12-22,In Transit,State-23
AMA-489645,Books,Amazon,5,453.26,2028-12-23,Delivered,State-18
AMA-357487,Fashion,Amazon,9,264.22,2028-12-24,Cancelled,State-13
AMA-687679,Accessories,Amazon,10,941.84,2028-12-25,In Transit,State-3
AMA-172471,Electronics,Amazon,4,712.69,2028-12-26,In Transit,State-18
AMA-897705,Electronics,Amazon,6,363.62,2028-12-27,In Transit,State-15
AMA-192356,Books,Amazon,5,464.99,2028-12-28,Cancelled,State-25
AMA-149933,Fashion,Amazon,10,635.12,2028-12-29,Delivered,State-24
AMA-130660,Electronics,Amazon,8,889.28,2028-12-30,Cancelled,State-3
AMA-170564,Accessories,Amazon,9,949.87,2028-12-31,Delivered,State-1
AMA-697724,Fashion,Amazon,2,541.71,2029-01-01,Cancelled,State-14
AMA-371906,Books,Amazon,10,605.10,2029-01-02,Delivered,State-6
AMA-355681,Fashion,Amazon,9,922.43,2029-01-03,Cancelled,State-10
AMA-890342,Fashion,Amazon,3,800.74,2029-01-04,Delivered,State-11
AMA-231236,Electronics,Amazon,10,447.95,2029-01-05,Cancelled,State-25
AMA-337629,Electronics,Amazon,6,755.12,2029-01-06,Cancelled,State-15
AMA-276413,Books,Amazon,6,476.25,2029-01-07,In Transit,State-27
AMA-769962,Fashion,Amazon,2,716.91,2029-01-08,Cancelled,State-10
AMA-806971,Accessories,Amazon,2,270.29,2029-01-09,Cancelled,State-13
AMA-597741,Electronics,Amazon,9,444.30,2029-01-10,Cancelled,State-7
AMA-187713,Books,Amazon,7,321.97,2029-01-11,In Transit,State-28
AMA-413845,Electronics,Amazon,10,126.25,2029-01-12,Delivered,State-2
AMA-278443,Fashion,Amazon,3,407.74,2029-01-13,Cancelled,State-30
AMA-403081,Books,Amazon,10,693.20,2029-01-14,Delivered,State-28
AMA-608975,Electronics,Amazon,8,321.36,2029-01-15,In Transit,State-17
AMA-550747,Fashion,Amazon,10,925.67,2029-01-16,In Transit,State-5
AMA-836947,Accessories,Amazon,10,152.97,2029-01-17,Delivered,State-12
AMA-276487,Accessories,Amazon,5,908.77,2029-01-18,Delivered,State-18
AMA-468591,Fashion,Amazon,2,609.60,2029-01-19,Cancelled,State-1
AMA-239514,Fashion,Amazon,1,599.87,2029-01-20,Delivered,State-17
AMA-204872,Electronics,Amazon,7,248.18,2029-01-21,Cancelled,State-19
AMA-622654,Accessories,Amazon,10,611.33,2029-01-22,Cancelled,State-6
AMA-177054,Fashion,Amazon,10,501.52,2029-01-23,Cancelled,State-29
AMA-910792,Electronics,Amazon,2,140.20,2029-01-24,In Transit,State-26
AMA-244226,Accessories,Amazon,1,628.30,2029-01-25,Cancelled,State-12
AMA-741648,Accessories,Amazon,7,444.36,2029-01-26,Delivered,State-11
AMA-406511,Books,Amazon,9,564.50,2029-01-27,Cancelled,State-9
AMA-609777,Electronics,Amazon,6,388.69,2029-01-28,Delivered,State-28
AMA-335603,Books,Amazon,1,349.92,2029-01-29,Cancelled,State-4
AMA-218209,Electronics,Amazon,1,237.50,2029-01-30,Cancelled,State-11
AMA-756537,Accessories,Amazon,10,256.46,2029-01-31,Cancelled,State-15
AMA-879030,Accessories,Amazon,6,817.92,2029-02-01,In Transit,State-29
AMA-806056,Electronics,Amazon,3,560.65,2029-02-02,In Transit,State-14
AMA-450484,Electronics,Amazon,4,604.41,2029-02-03,In Transit,State-16
AMA-362100,Accessories,Amazon,5,467.21,2029-02-04,In Transit,State-14
AMA-229634,Fashion,Amazon,2,402.36,2029-02-05,In Transit,State-2
AMA-519612,Electronics,Amazon,3,394.12,2029-02-06,In Transit,State-6
AMA-849912,Books,Amazon,10,283.15,2029-02-07,Delivered,State-21
AMA-551488,Books,Amazon,4,770.56,2029-02-08,Cancelled,State-9
AMA-475201,Books,Amazon,10,306.83,2029-02-09,Delivered,State-8
AMA-464636,Electronics,Amazon,6,266.55,2029-02-10,Cancelled,State-5
AMA-464636,Electronics,Amazon,6,266.55,2029-02-10,Delivered,State-7
AMA-527562,Books,Amazon,1,702.57,2029-02-11,In Transit,State-23
AMA-301365,Electronics,Amazon,1,635.62,2029-02-12,Cancelled,State-16
AMA-276702,Books,Amazon,4,352.34,2029-02-13,Delivered,State-14
AMA-457613,Fashion,Amazon,4,545.65,2029-02-14,Delivered,State-8
AMA-932676,Fashion,Amazon,10,923.16,2029-02-15,Delivered,State-21
AMA-681057,Electronics,Amazon,4,492.99,2029-02-16,Cancelled,State-19
AMA-826864,Fashion,Amazon,7,332.54,2029-02-17,Cancelled,State-16
AMA-182134,Accessories,Amazon,7,329.24,2029-02-18,In Transit,State-23
AMA-162898,Electronics,Amazon,1,212.39,2029-02-19,Delivered,State-19
AMA-941973,Books,Amazon,7,319.92,2029-02-20,Delivered,State-8
AMA-262973,Accessories,Amazon,9,904.57,2029-02-21,Cancelled,State-27
AMA-262203,Accessories,Amazon,3,886.96,2029-02-22,Cancelled,State-19
AMA-583679,Books,Amazon,9,668.58,2029-02-23,Cancelled,State-8
AMA-801045,Fashion,Amazon,5,739.97,2029-02-24,In Transit,State-6
AMA-174136,Books,Amazon,5,816.92,2029-02-25,Cancelled,State-26
AMA-521703,Accessories,Amazon,6,281.24,2029-02-26,In Transit,State-11
AMA-910444,Fashion,Amazon,5,580.51,2029-02-27,Delivered,State-10
AMA-156227,Books,Amazon,9,538.44,2029-02-28,Cancelled,State-26
AMA-361475,Electronics,Amazon,6,491.36,2029-03-01,Delivered,State-8
AMA-196344,Books,Amazon,9,759.48,2029-03-02,In Transit,State-10
AMA-397267,Accessories,Amazon,7,761.51,2029-03-03,Delivered,State-25
AMA-458962,Accessories,Amazon,10,330.85,2029-03-04,Delivered,State-18
AMA-897898,Accessories,Amazon,10,761.85,2029-03-05,Cancelled,State-9
AMA-160910,Fashion,Amazon,5,436.35,2029-03-06,In Transit,State-29
AMA-160910,Fashion,Amazon,5,436.35,2029-03-06,Cancelled,State-17
AMA-408212,Fashion,Amazon,10,436.70,2029-03-07,Cancelled,State-28
AMA-409988,Electronics,Amazon,5,154.86,2029-03-08,Delivered,State-15
AMA-444077,Fashion,Amazon,4,703.06,2029-03-09,Delivered,State-25
AMA-712138,Fashion,Amazon,5,452.87,2029-03-10,Delivered,State-1
AMA-432562,Accessories,Amazon,2,911.06,2029-03-11,Cancelled,State-10
AMA-387855,Electronics,Amazon,6,364.10,2029-03-12,Delivered,State-21
AMA-391838,Fashion,Amazon,9,370.19,2029-03-13,Delivered,State-10
AMA-868891,Books,Amazon,1,689.60,2029-03-14,In Transit,State-7
AMA-724398,Fashion,Amazon,3,139.82,2029-03-15,Cancelled,State-22
AMA-167636,Books,Amazon,9,688.23,2029-03-16,Delivered,State-1
AMA-811048,Accessories,Amazon,4,660.57,2029-03-17,Cancelled,State-6
AMA-218210,Fashion,Amazon,5,490.47,2029-03-18,In Transit,State-11
AMA-674459,Electronics,Amazon,3,817.59,2029-03-19,Delivered,State-27
AMA-429012,Fashion,Amazon,8,887.60,2029-03-20,Cancelled,State-20
AMA-854737,Accessories,Amazon,2,850.05,2029-03-21,In Transit,State-11
AMA-151460,Electronics,Amazon,4,284.54,2029-03-22,Delivered,State-29
AMA-775968,Electronics,Amazon,3,379.69,2029-03-23,Delivered,State-23
AMA-334515,Fashion,Amazon,9,211.63,2029-03-24,In Transit,State-4
AMA-427130,Books,Amazon,1,969.45,2029-03-25,Delivered,State-16
AMA-559098,Books,Amazon,8,359.80,2029-03-26,In Transit,State-8
AMA-377830,Books,Amazon,2,902.20,2029-03-27,Cancelled,State-27
AMA-662385,Books,Amazon,5,507.33,2029-03-28,In Transit,State-7
AMA-179278,Electronics,Amazon,9,919.88,2029-03-29,In Transit,State-13
AMA-585762,Electronics,Amazon,5,685.79,2029-03-30,In Transit,State-19
AMA-132513,Books,Amazon,8,509.70,2029-03-31,Cancelled,State-29
AMA-916160,Accessories,Amazon,8,202.74,2029-04-01,In Transit,State-17
AMA-115986,Accessories,Amazon,4,495.39,2029-04-02,Cancelled,State-14
AMA-453702,Books,Amazon,9,480.95,2029-04-03,Cancelled,State-7
AMA-731523,Accessories,Amazon,10,399.73,2029-04-04,Cancelled,State-10
AMA-341519,Electronics,Amazon,7,353.54,2029-04-05,Delivered,State-27
AMA-931559,Electronics,Amazon,7,607.00,2029-04-06,Cancelled,State-12
AMA-579240,Fashion,Amazon,8,462.35,2029-04-07,Delivered,State-5
AMA-430954,Electronics,Amazon,8,490.78,2029-04-08,Cancelled,State-3
AMA-577774,Electronics,Amazon,3,391.62,2029-04-09,Delivered,State-22
AMA-937071,Accessories,Amazon,10,318.09,2029-04-10,Delivered,State-29
AMA-927913,Accessories,Amazon,9,896.87,2029-04-11,Delivered,State-6
AMA-400738,Books,Amazon,3,485.78,2029-04-12,Cancelled,State-6
AMA-549449,Electronics,Amazon,4,202.77,2029-04-13,Cancelled,State-24
AMA-500215,Books,Amazon,4,239.60,2029-04-14,Delivered,State-3
AMA-464649,Accessories,Amazon,6,757.21,2029-04-15,Delivered,State-23
AMA-864121,Books,Amazon,8,102.20,2029-04-16,Delivered,State-16
AMA-169006,Accessories,Amazon,5,771.79,2029-04-17,Delivered,State-20
AMA-283484,Fashion,Amazon,4,382.77,2029-04-18,In Transit,State-5
AMA-821703,Books,Amazon,8,899.94,2029-04-19,Delivered,State-11
AMA-254395,Electronics,Amazon,7,400.27,2029-04-20,In Transit,State-25
AMA-691287,Accessories,Amazon,3,485.27,2029-04-21,In Transit,State-1
AMA-409131,Books,Amazon,3,844.92,2029-04-22,Cancelled,State-2
AMA-177315,Fashion,Amazon,7,643.41,2029-04-23,In Transit,State-26
AMA-961007,Books,Amazon,10,707.99,2029-04-24,Cancelled,State-30
AMA-608943,Accessories,Amazon,9,952.87,2029-04-25,Delivered,State-10
AMA-143395,Fashion,Amazon,9,659.90,2029-04-26,In Transit,State-11
AMA-549243,Books,Amazon,2,147.09,2029-04-27,Cancelled,State-2
AMA-828514,Books,Amazon,8,778.53,2029-04-28,Cancelled,State-6
AMA-219090,Fashion,Amazon,9,318.16,2029-04-29,Cancelled,State-19
AMA-834176,Accessories,Amazon,6,368.46,2029-04-30,Cancelled,State-15
AMA-687934,Fashion,Amazon,3,620.77,2029-05-01,In Transit,State-17
AMA-618951,Fashion,Amazon,8,223.49,2029-05-02,Cancelled,State-10
AMA-645690,Electronics,Amazon,2,333.85,2029-05-03,Delivered,State-9
AMA-311382,Books,Amazon,5,977.16,2029-05-04,In Transit,State-9
AMA-822113,Fashion,Amazon,5,758.44,2029-05-05,In Transit,State-12
AMA-639438,Books,Amazon,1,255.88,2029-05-06,In Transit,State-25
AMA-556052,Books,Amazon,8,936.58,2029-05-07,In Transit,State-27
AMA-322737,Fashion,Amazon,3,883.26,2029-05-08,In Transit,State-23
AMA-323809,Fashion,Amazon,4,477.82,2029-05-09,Cancelled,State-30
AMA-732330,Electronics,Amazon,8,830.63,2029-05-10,Delivered,State-27
AMA-445124,Accessories,Amazon,1,864.92,2029-05-11,In Transit,State-7
AMA-655716,Accessories,Amazon,8,825.69,2029-05-12,Delivered,State-6
AMA-655716,Accessories,Amazon,8,825.69,2029-05-12,Delivered,State-18
AMA-663318,Electronics,Amazon,3,624.29,2029-05-13,In Transit,State-21
AMA-326626,Fashion,Amazon,6,868.33,2029-05-14,Cancelled,State-2
AMA-620830,Fashion,Amazon,4,544.41,2029-05-15,In Transit,State-28
AMA-664751,Fashion,Amazon,7,763.76,2029-05-16,Cancelled,State-30
AMA-623999,Books,Amazon,3,429.55,2029-05-17,Cancelled,State-17
AMA-279728,Fashion,Amazon,6,479.49,2029-05-18,Delivered,State-26
AMA-650749,Fashion,Amazon,6,436.96,2029-05-19,Delivered,State-24
AMA-779838,Books,Amazon,4,539.75,2029-05-20,Cancelled,State-24
AMA-190037,Accessories,Amazon,3,251.84,2029-05-21,In Transit,State-1
AMA-655476,Fashion,Amazon,10,702.53,2029-05-22,Delivered,State-16
AMA-223859,Accessories,Amazon,2,483.47,2029-05-23,Delivered,State-9
AMA-812880,Books,Amazon,8,982.96,2029-05-24,Delivered,State-18
AMA-646652,Electronics,Amazon,6,196.85,2029-05-25,Delivered,State-14
AMA-663287,Fashion,Amazon,4,707.26,2029-05-26,Delivered,State-29
AMA-519600,Fashion,Amazon,5,158.44,2029-05-27,Cancelled,State-30
AMA-413355,Books,Amazon,4,846.85,2029-05-28,Delivered,State-22
AMA-809557,Fashion,Amazon,8,378.86,2029-05-29,Delivered,State-16
AMA-626534,Accessories,Amazon,7,100.59,2029-05-30,In Transit,State-1
AMA-721937,Electronics,Amazon,8,122.90,2029-05-31,In Transit,State-26
AMA-213931,Fashion,Amazon,5,913.30,2029-06-01,Delivered,State-18
AMA-926943,Electronics,Amazon,6,970.63,2029-06-02,Delivered,State-7
AMA-830169,Fashion,Amazon,4,503.79,2029-06-03,Cancelled,State-4
AMA-847922,Fashion,Amazon,8,599.77,2029-06-04,In Transit,State-27
AMA-839815,Fashion,Amazon,5,118.42,2029-06-05,Cancelled,State-18
AMA-307580,Books,Amazon,10,714.93,2029-06-06,In Transit,State-1
AMA-407001,Electronics,Amazon,2,988.72,2029-06-07,Delivered,State-8
AMA-227964,Accessories,Amazon,10,219.76,2029-06-08,Cancelled,State-30
AMA-571625,Books,Amazon,7,350.46,2029-06-09,Delivered,State-30
AMA-843624,Fashion,Amazon,3,991.88,2029-06-10,Delivered,State-10
AMA-608492,Fashion,Amazon,1,969.87,2029-06-11,Delivered,State-4
AMA-863037,Fashion,Amazon,3,346.65,2029-06-12,Cancelled,State-19
AMA-917554,Fashion,Amazon,6,714.91,2029-06-13,Cancelled,State-25
AMA-906091,Electronics,Amazon,6,739.61,2029-06-14,In Transit,State-1
AMA-805818,Fashion,Amazon,7,909.72,2029-06-15,Cancelled,State-23
AMA-829873,Electronics,Amazon,6,952.01,2029-06-16,In Transit,State-12
AMA-951696,Accessories,Amazon,8,100.93,2029-06-17,Delivered,State-10
AMA-813847,Accessories,Amazon,10,240.70,2029-06-18,In Transit,State-29
AMA-578292,Books,Amazon,4,468.97,2029-06-19,Delivered,State-20
AMA-667315,Books,Amazon,4,378.82,2029-06-20,In Transit,State-5
AMA-322312,Books,Amazon,5,245.97,2029-06-21,In Transit,State-27
AMA-638220,Accessories,Amazon,1,503.12,2029-06-22,In Transit,State-20
AMA-325207,Books,Amazon,9,156.46,2029-06-23,Delivered,State-2
AMA-572538,Fashion,Amazon,5,851.49,2029-06-24,In Transit,State-2
AMA-238142,Books,Amazon,7,869.50,2029-06-25,Cancelled,State-8
AMA-716447,Fashion,Amazon,8,465.80,2029-06-26,Cancelled,State-2
AMA-709896,Electronics,Amazon,8,609.57,2029-06-27,Delivered,State-1
AMA-917149,Electronics,Amazon,3,963.30,2029-06-28,Cancelled,State-14
AMA-753639,Electronics,Amazon,8,676.79,2029-06-29,Delivered,State-3
AMA-147941,Electronics,Amazon,10,275.55,2029-06-30,Delivered,State-22
AMA-141195,Fashion,Amazon,5,592.28,2029-07-01,Delivered,State-11
AMA-109743,Electronics,Amazon,8,820.34,2029-07-02,In Transit,State-11
AMA-145740,Books,Amazon,7,155.31,2029-07-03,In Transit,State-25
AMA-366303,Books,Amazon,4,744.98,2029-07-04,In Transit,State-1
AMA-274752,Books,Amazon,9,635.69,2029-07-05,Cancelled,State-20
AMA-140742,Fashion,Amazon,9,626.78,2029-07-06,Delivered,State-22
AMA-187680,Books,Amazon,7,427.06,2029-07-07,Delivered,State-3
AMA-570971,Accessories,Amazon,8,959.17,2029-07-08,Delivered,State-2
AMA-869825,Accessories,Amazon,2,493.13,2029-07-09,Cancelled,State-26
AMA-806507,Books,Amazon,2,937.71,2029-07-10,In Transit,State-25
AMA-610348,Fashion,Amazon,1,607.36,2029-07-11,Delivered,State-11
AMA-617380,Books,Amazon,9,460.89,2029-07-12,Cancelled,State-22
AMA-647790,Electronics,Amazon,6,859.39,2029-07-13,Cancelled,State-25
AMA-729567,Books,Amazon,1,348.94,2029-07-14,Delivered,State-25
AMA-698880,Fashion,Amazon,1,142.22,2029-07-15,Cancelled,State-17
AMA-513416,Fashion,Amazon,2,668.66,2029-07-16,Cancelled,State-4
AMA-814284,Electronics,Amazon,2,915.29,2029-07-17,Delivered,State-21
AMA-218951,Electronics,Amazon,9,597.95,2029-07-18,Cancelled,State-20
AMA-176021,Accessories,Amazon,3,423.40,2029-07-19,Delivered,State-26
AMA-881261,Fashion,Amazon,5,570.69,2029-07-20,Cancelled,State-27
AMA-957476,Books,Amazon,4,109.41,2029-07-21,Delivered,State-13
AMA-973112,Books,Amazon,10,548.52,2029-07-22,In Transit,State-1
AMA-327707,Accessories,Amazon,3,330.63,2029-07-23,Cancelled,State-28
AMA-655011,Accessories,Amazon,8,272.44,2029-07-24,In Transit,State-30
AMA-256428,Accessories,Amazon,1,509.64,2029-07-25,In Transit,State-24
AMA-512171,Fashion,Amazon,2,844.74,2029-07-26,In Transit,State-8
AMA-181343,Fashion,Amazon,3,748.90,2029-07-27,In Transit,State-28
AMA-939661,Fashion,Amazon,4,656.46,2029-07-28,Cancelled,State-8
AMA-520895,Electronics,Amazon,5,279.43,2029-07-29,Delivered,State-24
AMA-454167,Books,Amazon,2,276.85,2029-07-30,In Transit,State-23
AMA-755045,Accessories,Amazon,7,350.69,2029-07-31,Delivered,State-1
AMA-538934,Accessories,Amazon,6,971.07,2029-08-01,Delivered,State-23
AMA-136389,Books,Amazon,10,849.25,2029-08-02,In Transit,State-25
AMA-178915,Fashion,Amazon,2,723.00,2029-08-03,Delivered,State-28
AMA-541779,Fashion,Amazon,8,644.50,2029-08-04,Cancelled,State-7
AMA-970425,Electronics,Amazon,7,658.45,2029-08-05,In Transit,State-6
AMA-178112,Accessories,Amazon,6,365.84,2029-08-06,Cancelled,State-20
AMA-622368,Books,Amazon,7,391.33,2029-08-07,Delivered,State-26
AMA-132946,Accessories,Amazon,10,400.31,2029-08-08,Cancelled,State-9
AMA-536001,Electronics,Amazon,7,444.74,2029-08-09,Delivered,State-8
AMA-164413,Accessories,Amazon,10,213.23,2029-08-10,In Transit,State-6
AMA-317445,Fashion,Amazon,9,399.50,2029-08-11,In Transit,State-7
AMA-696483,Accessories,Amazon,10,292.22,2029-08-12,Delivered,State-3
AMA-843307,Electronics,Amazon,10,399.88,2029-08-13,In Transit,State-25
AMA-785106,Fashion,Amazon,4,866.92,2029-08-14,Cancelled,State-5
AMA-711402,Accessories,Amazon,1,679.62,2029-08-15,In Transit,State-3
AMA-606114,Books,Amazon,5,982.72,2029-08-16,Delivered,State-21
AMA-272804,Electronics,Amazon,9,349.60,2029-08-17,In Transit,State-14
AMA-369330,Accessories,Amazon,6,563.43,2029-08-18,Cancelled,State-16
AMA-115519,Accessories,Amazon,1,999.90,2029-08-19,Cancelled,State-2
AMA-893586,Books,Amazon,7,264.43,2029-08-20,Cancelled,State-20
AMA-883651,Fashion,Amazon,5,564.22,2029-08-21,Delivered,State-11
AMA-795327,Accessories,Amazon,8,906.34,2029-08-22,Cancelled,State-6
AMA-158553,Electronics,Amazon,1,125.82,2029-08-23,Delivered,State-25
AMA-877559,Electronics,Amazon,4,120.65,2029-08-24,Delivered,State-29
AMA-149374,Fashion,Amazon,9,218.94,2029-08-25,Delivered,State-19
AMA-997559,Accessories,Amazon,1,981.85,2029-08-26,Delivered,State-26
AMA-800586,Books,Amazon,1,475.34,2029-08-27,Cancelled,State-24
AMA-927216,Accessories,Amazon,4,296.89,2029-08-28,In Transit,State-5
AMA-276303,Electronics,Amazon,9,227.39,2029-08-29,Cancelled,State-25
AMA-453480,Fashion,Amazon,1,887.65,2029-08-30,Cancelled,State-4
AMA-935197,Accessories,Amazon,3,973.01,2029-08-31,Delivered,State-25
AMA-648427,Electronics,Amazon,1,264.74,2029-09-01,Delivered,State-6
AMA-392607,Fashion,Amazon,5,110.64,2029-09-02,Cancelled,State-9
AMA-776832,Accessories,Amazon,4,563.60,2029-09-03,In Transit,State-9
AMA-427065,Electronics,Amazon,6,880.26,2029-09-04,In Transit,State-25
AMA-418812,Books,Amazon,8,487.36,2029-09-05,Delivered,State-26
AMA-953002,Fashion,Amazon,9,178.76,2029-09-06,Cancelled,State-6
AMA-447584,Fashion,Amazon,5,654.54,2029-09-07,Cancelled,State-8
AMA-194699,Accessories,Amazon,1,679.27,2029-09-08,In Transit,State-29
AMA-696475,Books,Amazon,1,786.60,2029-09-09,In Transit,State-19
AMA-351970,Books,Amazon,9,844.19,2029-09-10,In Transit,State-25
AMA-934360,Accessories,Amazon,2,418.27,2029-09-11,In Transit,State-3
